linid;category;rate;installs
4d44b17738913965b038888192dba4e7a254c40a066b994a426f632a04b73c29;Tools;3.9;5,000+
581f9998fe98445b6499eb85e8ae770f4e3185120317eec1aa41e3db757249cc;Communication;3.9;500,000+
2466869bef4f216e4b2e7d8433320689092e11740b7b0a18f76cb7a707d4d1ea;Board;3.7;100,000+
9d8adda1aa9705ad0fa709bdc4083f8d91f44f6e72316b54ed9eade57da7244c;News & Magazines;3.8;1,000,000+
3371911c21f08fd484db8d06ac16f8abd03c74c617e636db6eb68623cfef1339;Parenting;4.5;10,000+
ce925a4d5b7b12d8cb151b9589b4d4987a1bb40be72a0848c4343d0690f81f46;Health & Fitness;4.6;10,000,000+
26e74d7bcdc36eeaf6f0c5c926c1693ece65cecca9c6a6698fb2209ba846c7df;Travel & Local;4.0;5,000,000+
ea8e7ae1a0a5a52e9cee242b75d0c9de91cfb547ca25f493d789ff39b15cbf6d;Tools;4.3;100,000+
b0becd96adc36101b77bd5557f151e82ab00a98624944ef1b53fd01b6fe89671;Puzzle;4.1;500,000+
ff1da4c701f5c4dfff0f79e0ed05737c2f2d1298416959ef540e0028732a9d69;Sports;4.4;1,000,000+
e531aed446b8aecb1c568dbc88dfa696b0773d18e40bfcdc7f21d24f4a393637;Finance;3.6;100,000+
7e7de5c40553c4c4e993541884b4239a1b467ad7c01e367a6168ecb61a5a57fc;Education;3.9;1,000,000+
59013dcd666aec898d11a89e4616b3b35f2d100ad03db3ee2cba4e8e3c52d160;Simulation;4.2;1,000,000+
f44749e9a4be2afe1daa9af4a5ac74a115910f1ac6699d29c3f4713496abffce;Tools;4.1;5,000,000+
eb5e540973b0719caaba304ae739a85bbacc650b702973758e0fef134fd7f22b;Role Playing;4.5;5,000,000+
e46b85ef2340b2b98a78782339a424ecf1f97dedadb0376ca0fd5f5e700088db;Sports;4.0;100,000+
15b0e324d73e266127a8dbf043495c3d8b2b2f9f23288c8ecbc5a80a2d0adf55;Parenting;4.5;1,000,000+
251b3887a7a8d2975b437da8b6e2466c414b346fe960388b01692cd61e5e6790;Shopping;4.2;1,000,000+
b748389f26e00725dd7ea63ccb00611fdf61c9ce56445155884fc62c888a5a23;Shopping;4.5;100,000+
47a594598611fe718cde093d26459a11266feee81fca1a61787be1d921ca1654;Lifestyle;4.8;5,000+
78b4c988de596858d9a5646ea3b1d8e2db83368af7b2face6c69001842804e5c;Food & Drink;3.7;100,000+
a3fc789e461f4f0bd6466b929ea21d116aa358af77f22b591a29ebe68617dad6;Business;3.3;10,000+
f333c30e2cc25cb005377175061c430691257adbca94d4f95a55f6a4507273f4;Tools;4.7;10,000,000+
35c496262af3b51994ba8f10c5a92944b3bd72a18f80486766d944b0b34b9796;Education;4.5;1,000,000+
152697c4ba051f702a9ae29a5b2b811f62c98f5ea9f587a7b1ef0fa91bd6e002;Tools;4.3;10,000,000+
6b4ecf5bba1fdf7784c93e90fda75067afa3dad736be447f5db8f33eadaf2e70;Weather;4.4;50,000,000+
fd711d3515539bc955c314a842b5427b53fe496f93d3f5cba276af4c4bf235a9;Music & Audio;4.3;10,000+
91422a8cc66148c143ca4101b1faa85940b7e462e1c34b4fc8bc83942d1fa8e9;Lifestyle;3.7;1,000,000+
b798514866acda85caeae836f372374e9b8720fea6a61820c5cbb869a67038f5;Video Players & Editors;3.7;1,000,000+
d9da8bde9e10fa8e1f64fb4dc06fe8995bddd33d682e095dfa3766ca6edd14ed;News & Magazines;4.4;50,000+
697c023db12df8b0f38f8acf9d5a5e90db1d1c2c2d8b2093514ecd0638a8ba93;Sports;4.4;50,000+
14201e35c222c2ab0e2a9b86eba01c01abeae5a43a385fd9580923727ac1c9de;Business;3.4;10,000+
2f24eb3a33b556d0fd215269f188a93cafb56a7379144680ad2b057b310939a6;News & Magazines;4.3;10,000+
ff105bb33f96bf2db3edd118c78f54698ce5dec74127023b48b9c02e0f291e21;Productivity;4.8;500+
0ee7f07b79f468735fe802b63745791219b9d742aab02b72a32bb9609ec0e3fb;Tools;4.5;5,000,000+
86a22286084d1ac63c19d3dd9429b4e994da2bef90d4fef7cf7da05f5c58edee;Weather;3.8;10,000+
7d52d03832172ffef25e811ab8ee2b08e826edd34200b0b02438d77692f5c240;Business;4.5;1,000,000+
296cec464052921b7b8edec43da1e94039eda58e06775c09426e32d30542c4b0;Lifestyle;4.5;1,000,000+
0a8bab4350877e8cffb7793de7bd9fd482eeae4934bad51cc27eabc7d3f70492;Lifestyle;4.1;1,000,000+
58663faa5cadcecb3d33cbb691f656036743069c1d6425b2aa35f46ba643bcf2;Social;4.4;1,000,000+
88bf4c6f363d907c04536c039ef4d1a8665f2aa5bd6c0038210c845039e5720e;Trivia;4.0;1,000,000+
7a0a668a5fb9b666bd3681fa77b90ca7c65e7fa9e6ed016fc722d738218e1575;Business;3.9;50,000+
277209702cf7382a894f590875aefa7f931a27913ad32e4edc9bb95a2f4a0487;Tools;4.2;1,000,000+
7335a7b616f1226bd2c880cdd1c80a83d3c3f86076aa5492c2bdea4d2f1ff820;Music & Audio;4.5;500,000+
3162b39f4a96be7269d96334d0d4c5cac75ca702d5af1574d77ec97bbab7163e;Video Players & Editors;3.7;1,000,000+
e78ea7bee9b9351bdfa00db7a8c0e4f660c30df685768452b2b36f4456b53ca1;Education;4.1;100,000+
dbe14e969b6b0853383b3e1d397e95b659da65a57c0673bf525df1921fdd3028;Personalization;4.0;10,000,000+
001a8af3dc3725e765b6c2d9a9d703356cc1c4d09194a087abb675f39a375af8;Strategy;3.9;100,000+
c8ec1d1c72d1bfe3e6a03125607badaab7daa2c35f4b0c58406d9531d50db541;Business;4.2;10,000+
62968a6e73f900bc9bb5c87e72f2c5cecfdb2143891d981c43775a23cc995961;Arcade;3.7;1,000,000+
2703df5c58062ce230e1fde2998c4e5e44c6d0e89539d4219110c915b141590c;Casino;4.5;10,000,000+
62f30b6ffc9be7a7ca609f341bb0aa1afb67631bd85e2d6a05543a33a0b3bfa6;Entertainment;4.6;100,000+
61ca2eed69e399b042bace913cc33bac8257f675d7c75e40ff796c3b3b266b2f;Business;3.6;10,000+
971a8b7b7f1815c793b21d819066b430a1014c547d1ea82d8b090e9c0564c0ab;Sports;3.8;1,000,000+
019167fdbef1baacbcf250fcf30a69ae4e8fdd99d790783ff04efb49eadb6617;Music & Audio;4.0;100+
39ed16cdaf907bb9585168011c4a86e7eada7df6429c292b8208d32248abfd94;Productivity;4.4;1,000,000+
8b459498bbee1fd60d646114907a9f5f470476265eb4fd44e014ec4d63143618;Puzzle;3.9;100,000+
5bac4a8383c986afc52911a49bfc3274857a3635d12e4d46265c042042beb3fa;Business;4.1;10,000+
d0409d6f13c33974a77bc9660ce76abaf057263b3d2a491e72232cb70eb206c6;Photography;4.3;100,000+
5681c9957e45a03a16d84e4b682345bb69a7ad108f923be8a09e92cf9a552d06;Weather;4.5;10,000+
1764f972d157903a2afa1b2f7f827eea78644c4e76c09dff66577e94bb526057;Business;4.6;5,000+
1793560a424d68eaa043d6e7de518a5b71dfab7eeefac56a8f429afbf3ae35f7;Health & Fitness;4.5;10,000,000+
6fe85df06ce79ae62cfd96fcb2eab8d027caf4c065f1b90ff9d60747e19490f1;Travel & Local;4.1;1,000,000+
ab836ecd3c6752499c0068f3c03065b013998717edd2cffc6d82bc71392ca588;Travel & Local;3.4;100,000+
318c8d331166a320572ea36274f875c586a08047a2f06bbf9af20bc079d29205;Personalization;4.5;100,000,000+
e2c586202b1950f971b69c9f569829caee2ab24df5b46312b59db6a7bdf55e50;Puzzle;4.7;50,000+
48729eafe01f4194d5e2bbb241c09f3c02485255dd3f435646c29db5ddff8856;Tools;4.4;1,000,000+
709a73b1f0b6863727fb1efe8a2dd365e341d67257feb0011462ac7a268d1ce9;Personalization;4.2;100,000+
3354837e51b2972ab96b5f48b11b859e1b247fcfc2d7215fb664269e9758dee6;Card;4.3;10,000,000+
b01ba4924cbe2ac611136728d7a34d8e573f992956ff9df14aaec1a1ce3db521;Weather;4.1;50,000+
2ab801ed19f0f417c0405ebc69b78e1f64e432a3aa14ff551d3c41d992911296;Business;4.3;1,000,000+
bba12b47217b241313ecdf8d56f677f9d5858bbcb4722a9bce5ed26eea861b36;News & Magazines;4.5;1,000,000+
690370f0c297a516a33c2bfb4f8cf91fc0e52e8c867d9bdfc5aff0fd75fb3a8b;Tools;4.4;10,000,000+
be8a6ad3242d8c5861f3d18a8895374b60f5244264e04226cfbaf666b96f3a22;Finance;4.6;1,000,000+
659516aff7f454b651f3f9cf23f2a9ca5d506cfa0e011de9c4becf4ac68ac519;Health & Fitness;4.8;500,000+
92f5067754475eb3716b4e0e89ff7057163e8d714ea180466fd1758c6e1cd1ad;House & Home;4.1;1,000,000+
b37a51c453b856fce2941a99dd0d3d5810a2faaa461ab88db9c5fbbaf3db237d;Productivity;4.2;100,000+
b2febc984b3b7a6f5aa3fe02ebf184d0918af19d2fa53bdd6b85a4bcb25244bf;Action;4.3;5,000,000+
2b20d59f236f1644c4e7df3a35777d8a53ebe8a7cfb89f3fe384743186216415;News & Magazines;4.1;100,000+
7f144c5e1906ad947379a9d44eb1f3377bc45483c7de4835d86d2408bc3410cf;Finance;4.1;1,000,000+
9d54672f2f191bb0059174bc8dbf39a8ec0fe5cd61b043f2f29fd7f4dc2d6e51;Education;4.1;1,000,000+
3453b901b84c88c3e9d9cee3a50640760d0971e8935f07c6c9f7519cf5e55f2d;Education;4.8;10,000+
60abae30d58dc0139929373a6f8c760a0e10916b8215cf28b2ed89ff022752a6;Health & Fitness;4.5;100,000+
6ba7a7238870de4c27f1ec16b43f5932d13fe94fd06d1562a1c780fd7ea39947;Adventure;3.9;10,000,000+
e94bc5a07a2b27e2c8d5ed42dec059108f3f7071ec50192220b647caac9ab86b;Sports;4.6;50,000+
9c458486c077278b042a297d623b431d8e57df47bb654467e907d2b3c1b5e25b;Casual;4.4;50,000,000+
858611dbef0e6d1b8a2a58b78adfffbfcef8e61cc62c4dfa3aae6451d7873fd8;Business;4.7;5,000+
737926f1db18a972f7ddcae085e307f556cd3b0bff63dd559ec4cdf546bc9150;Entertainment;4.7;100,000+
9d0c7ced199829ff065bda74bc6fd545a918206a9e9bf7176447a8aef6c157ee;Productivity;4.5;100,000+
65a07f84eece3154dc72ecba229dd8e7dd08e64d86b5a8d0092723a689693991;Education;4.1;5,000+
14ddd95de3728c442a22de0d890d06d409ea043f271972ca1daf28ad3563d993;Tools;4.1;100,000+
e2271206a0e7d3df60c4da87f88dbac82da8fcccfebb5d744607661fc4a63fec;Strategy;4.5;10,000,000+
0ec6353b9656915ebfb9ddfec715191af367bccca4ac5fa2ba53d350520810b6;Social;4.6;1,000,000+
07e7228f469e7c6f3dcbb09e879c4ff6e501762eabd440e7bfda987b88941a60;Productivity;3.6;10,000+
386ae452542ca6c487c6d2e55cc885176bd539591d8245c244bee543c16ec1cb;Communication;3.8;1,000,000+
5e4f49d499cdde42393bdfed6abc2ccbb3d1c89f9600460fa7a7c699fb5e8864;Trivia;4.2;50,000+
1f11e2b138f28a45970ab860c03d6ad6acac0cddaaf0868b4a97daa3739b3473;Lifestyle;3.7;100,000+
0892504f04a28b16d5b293c7417e16eb66c5c436372f15719de9852b3fdce990;Personalization;4.3;100,000+
00020218ebcafdde429cf2cb011fade19c07e413c8034d26628833f8d06bf158;Travel & Local;4.4;10,000,000+
c7632279931eaf4b232d956d1a73b976b02001eecd9ae45d27f1e5f3db4ad762;Social;4.4;1,000,000+
78ee257e4fa727b2df2775b8ac00334c9558e70a7d8b0c31d445fe1f1b11e84b;Shopping;4.4;10,000,000+
2ff89ab6e9041a1828436b3026ec8b6b1b181540036ad304f0d6bc4fab4cf3ca;Social;3.4;10,000+
99beafed105622bd218a6bef7cd2b2848101b3003d454bd04c7d6e71d752565b;Social;3.9;10,000+
1c9d8a932ce44abe9b74367e2c30b70f2552391fd30251989fb392f6b980099f;Books & Reference;4.6;5,000,000+
de9a2004c080cbbd13adf6cfc28c480242b1e25c98d8321408969c959d5083cc;Entertainment;4.1;1,000,000+
cd17528b3de99f442884a7e084475ffe2beb78beefe2bb64cdd8b5557b5bbf40;Health & Fitness;3.6;1,000,000+
89720889bebe4b3933a889f9e9393cc9c84180d4bba7be8c6a89ad3c105f5134;Finance;4.1;1,000,000+
9b8a5ee94846849347122a5cf3a536b2cc11e5c677d9cbd404a9f68f3a785706;Lifestyle;3.2;1,000,000+
df1a7d5c6080a69a48e6221d452998d025df110568962b042af805b889a770d6;Education;4.2;500,000+
e735672ba66989d89c2c68ae19213dd1cba374932273a60ebf6b5080bd1b6965;Travel & Local;4.1;5,000,000+
2d0c6a4579bde586db3d81d4b459c45ca457c30147385658c328f3cd8e09a4e9;Medical;4.3;500,000+
abb56fbc49df7cd5635e048c0ce039b95d80438b298047809869428e643a4fcb;Finance;3.7;5,000,000+
75c5363ce11d5693a9a228b1262c4c08a8dd468d14cf2322826675e9a12c166b;Weather;4.2;50,000+
22ab17c905f21e7d66cbff7142ef21ba2b2555ce248b4b9762ba5b06c96d6cee;Finance;4.4;500,000+
b8937304d2907f50675a1094519dc85af711fe648448a64b684ff08a61cc6c11;Shopping;4.3;10,000+
94100d72e6e878f1b05b6c5ef6ccfa33d6fe6f0de1c15cf7c1f58a3894a98416;Music & Audio;4.2;1,000,000+
b56b8e9510dbf29c1c9d26757b3372f861d8cd2fcc38231d835c17e43a0e4df0;Medical;4.4;100,000+
8dd046d61958f7c0afe3d1a0bd7352196256fd6740674f20a50dbc783eef0e58;News & Magazines;4.3;1,000+
58b5d52a9eee0312f6360c319c76ce0b280907a82be87687718c08de3d5f9637;Auto & Vehicles;3.9;10,000+
e72d0b8d56804753304157d511818756a44373b824cfd1a588bb537040f6cfd1;Weather;3.7;100,000+
bc09bd01cfcebcd60a0579bff10c959ed24dcc8c7390af84809c5b8510254c75;Card;4.2;5,000,000+
8370c2010f870f95e4c24ccf2205a8174c07793e2dfd3b8ba9a8f602a0eb4627;Health & Fitness;3.8;1,000,000+
d05c04592637b57a71eaa726e0e7de2c996191e1ddb9182c1bd0077d574ebffd;Sports;4.4;10,000,000+
6841cb6a945ee63af2a28aa1006f1bc0b9fb1db47d7f09a4b78c1fb6fda45afa;News & Magazines;4.0;1,000,000+
e62febf68aa6f21d4e502e229b66e649d8c9ad1284786f441b98caa1e080ede8;Travel & Local;4.0;500,000+
cc05e6e4382d420e451fbc4d20d95f294a31ebcc9c1768febd0d3ef3195d5229;Music & Audio;4.5;500,000+
4aa7807e6527ba4ea2985f09aee43a1f3a665ce7d0be718195479cf4d1ab31ca;Lifestyle;4.3;100,000+
91500bc2e5cab1e2be19e9ef0bd7f4ec887ca9873bd065a6293d83d0c1ce289e;Productivity;3.7;10,000+
5aa18a68421a277a96845cc277741f96bbeeaeecaa69d0d304f0ab6929096994;Sports;4.8;5,000+
6022b6dbdc574f0bcd36c1ee2293bde995eff3957271cadd3381d8a48aae4a7b;Tools;4.5;10,000,000+
bd18724d329111230dfe71d6dd992d0481fbe5843be5c86c91703ff98bb93405;Music & Audio;4.5;1,000,000+
afeb82314091713c1776c6f0e1583a350f2fd46939ee35e42e1cb5c274cf311a;Casino;4.2;100,000+
f8362a2bbe1136806de298c559f757cad337026d3a90fc06f75c10e4f023291e;Business;4.1;100,000+
621cbacbd9d58c43246afedfdf6fb9a4abb8fde123f6d8e9dc988f29ceee369c;Finance;3.8;100,000+
36df63a0c4c49a0c389ccd4db1978c9f57d0d67e44ab8101bc6532fa2e3c2124;Trivia;4.5;100,000,000+
10d7cb2b5352700854b2724c828b3fa7fce6bc752e7c43cf37b8c1cbdd656226;Productivity;4.4;100,000+
dcc1b87ed61a8381424bbb072003ed39947a050b2a412ae7ab7a65243efc55d5;Shopping;3.5;100,000+
4a14e0d0ccd01f03d2821b7e834683a30bcb5521dc1b03cd8ce03e926a38a842;Communication;4.2;1,000,000+
252466cbd48979764e9cdea33c915fba6098e3995d315666ffc3a8e6e81177ac;Arcade;3.8;10,000+
327db39f1b6457289622ca1e8497b221e2db796f457f21fcb62e6222435e829a;Travel & Local;4.1;5,000+
ea0b98c1fdb8cd3a959c3256666114cb43762225a02f2e0941560be756b2885d;Shopping;4.0;1,000,000+
964367891e5f07fc3dd3f8e4519224c9d86ff19bb82829c097b9b51d3008f6d5;Tools;4.2;100,000+
901e6b503181edb5ff935553cbbfc432b3fa7a78c64189795294ef06e85f91b2;Business;3.6;100,000+
26b6a848c2b65f0e5106642d435635334537c505bf48fc837ee59b3934d2f9e8;Business;4.3;50,000+
63e96ba61a10656f2e099bceb5edd49cc6c05a8ebf07490ec2af271d6812304d;Sports;4.3;50,000+
7715c8ffa3f712db3da14470dcd7fbdb3aa7ad40fb6dd6ff26d64189619e826a;Food & Drink;4.4;100,000+
d70f3cb3e7cc1b325d200059ac016d297fae4b589507cee0f9c32eb9ae2d4d19;Entertainment;4.6;500,000+
f3f9e6d30d893b4e43125dddebbdd15ce9583f64b2ebded09b15867e56953ca4;Education;4.4;50,000+
17784d153993a3799ddb57fed06fb430749a5549c69d81378c52dcd454b250f1;Health & Fitness;4.2;1,000,000+
b4d268079087c04a4e601d0d11ea3f533c11f790ca9cbba1a7d45035427d1a2d;Social;4.4;10,000,000+
5f5e82b99847190f37d6cbd24b059c2ac88188a74dca2635c5eef04608cff13d;Education;4.0;500+
7acd3b33a1544370966a994771c73075103fde5fd958b442500992ee0db07664;Entertainment;4.1;1,000+
973842c67e8b868e4d00bc08a8076c22f4fcb0fefaf185352de96f727337b542;Tools;2.1;10,000+
d496676e060b202922394c6d347ec8b4cbfa7d02abac707c5e52a949d620bb71;Photography;4.1;100,000+
12c76a9055b0eb4f0121c40ca983d542682ec37a797ddb4c90ae1f78e4b1c00c;Health & Fitness;4.0;10,000+
9f058728bd032b34ebbc27f2c30ce14c79817d51f976c586f54375d9f08e8d92;Personalization;4.2;5,000,000+
a8a5399980d6e53a854aa45b015b64b56ea2c0fddfd62e73114a8f47e4386ed3;Tools;4.5;100,000+
2a7bd25371b29919c8d424daee67f8e51d5a9a26b5bf03b27f4400e0e21bada1;Video Players & Editors;4.2;10,000,000+
81f575217b29705543cd34edce241e59a637e1096e8f206d187fda94373bb1c2;Role Playing;4.8;1,000,000+
8a99e20a355a0c3fa49e93e5da580e190aeb769505fbf1bb814cfd5e18d8bf4e;Casual;4.7;5,000+
d052dbb409e6e2743c281b4e1b86fb4c912488f6f608e4908f6e0b55f41f11a5;Casual;4.2;1,000,000+
0035d430b571691bbb8f7d5f24827a5c1b877002ac23ba009b3da91bc3c72d22;Tools;4.6;10,000,000+
6e096f6ad1530d2c2e7031c765c62ccd8203b09cb0283bfde98d2764b61c6fe7;Shopping;4.2;100,000+
91d4b59cc5d0161798e4d18ab72e46d56401d9412ce24ef66435ed50e7723029;Entertainment;4.3;1,000,000+
ec28ea526a6802ee59029d35a64f5cf9f6bf414684294fdef9566a4024c0ac64;Shopping;4.3;1,000,000+
ddd33934269ee47a504610649e19b72d7864654cc410e1638ea79798ff6d0952;Education;3.7;100,000+
0c74366d9b72000768e3f7b9d773a8a463c19646e18cbde906da68aa805abad0;Social;4.4;10,000,000+
f4128fb90e3a3fcd9881d6f166fb686c984a5d5783b7767081594c58b7338c16;Education;4.3;100,000+
2781ff995353f57ec912270ac592ec55fa9bf195dfb835eb05845c4abad94010;Education;4.8;5,000,000+
1b7eb3223738a5a970ea827d01f443d2e960407406ca55e1e9b185e72bc0c025;Communication;4.6;10,000+
283f4505f42f1763a3bebfaf5126b979201c8fb5b55ea06e55dcf00c873d80e3;Trivia;4.0;500,000+
1090f9b5e1988dd9e8b0a02bbc5d10f264d5d51db79cbf3bc58dbd17619da1a4;Books & Reference;3.3;100,000+
8baf6b752e4b1956ceabc00c7c91bcc215758442c8ec153b2cc316a32ff2dd3d;Personalization;4.4;10,000,000+
c793795936efddef90fff80521c90adce7e37a619771545f655b1b5b97f8fe0c;Productivity;4.0;100,000+
fc66aaf90011d7d74aa5a64cc5b764f6df2841787560a8a50390cb1d6d7cad90;Weather;4.0;1,000,000+
97bb4ac142adaf5fa1d072cb695b44102f9924a01230da52f446316f97c2d507;Weather;4.5;10,000+
0f7224ca050ebffcbdc4bd5bb542d4054435846cedeeddff07ee3c13bd084651;News & Magazines;4.4;1,000,000+
79699422ac7857bbd841aeba10fede8bd98545ea5946e6bff00deb91950e47f3;Music & Audio;4.3;5,000,000+
d28f355a85b1af614cdd8abe717c898fdd9cdd0886118720686ac739e906b0b8;Travel & Local;4.3;10,000,000+
8ca3ccfdcba7f04341a88912cc532aae0eb1fd8c45fee5be163cacb0dfbe5da6;Books & Reference;4.5;1,000,000+
a1365f813d808c20d3ec5f30fafe52446501176002e50a4be4641da7754d853a;Health & Fitness;4.4;1,000,000+
490dcaff52e8ea80a83007591588dd89da07b0ae24922574d3aaedde66780541;Lifestyle;4.3;1,000,000+
bd3b03b6864804d9ba988346b6d2d8fdbb897d731350eba4334adab6b5af4bcc;Lifestyle;5.0;10+
1933b25c4f88fc6a8ac4f30afca15e51b086a960687e49fbe9a8cab180430bb3;Music & Audio;4.1;1,000,000+
dab114955a37544ba13e493fc93e0f9ed39147e0d365b1578800bf670fd245a1;Adventure;4.0;100,000+
cbb0516db0f139d90cd9a4a5c62f0590ec684a47f5e0ec2772d2061d6f6e8f06;Entertainment;3.9;500,000+
930e1b2dbaa9a56ccf8edf6c0e1e95a5e73e1e7c7ea37e9463b99e456ddf3b32;Tools;4.0;10,000,000+
9377a71c74798b04eada2913501d53972007740d3d9f02e7ddb6ee33c01ec019;Productivity;4.6;10,000+
62b4022d99fe0815f1e4c4377db122e8767fed8e66c78a2d7f512cb8215d67cc;Travel & Local;4.4;1,000,000+
b444a73c5b23e00729d8f9649b6cefbcce8f4eb1c48be36de27f5ee14517620c;Travel & Local;3.0;100,000+
cfa476e93a253b8b3982ebb87475a94f9e1ed69be6a5eea3b898a88482da1645;Productivity;4.6;1,000,000+
c8d46cbb432b7c6a2e665c3266c5056a6179f0833bc6f89843e5750a32a3213e;Travel & Local;4.2;500,000+
cc6d1a4bf8adae8c3290fe12c7b9e895f29245d5545348d117914d654e57ed34;Simulation;4.4;1,000,000+
9ac73290f875bf17d849e143a315c5424b0b18b4a30e054bf14d76caa7fe5479;Productivity;4.4;5,000,000+
e6679dd66fb2f657969df6253502ea8a53b2dcf7fda3d0811e9144fc34988ef7;Entertainment;4.2;1,000,000+
f0710a623762fb9b44982b3f4f772efbb4e1127e109117cf4e8bb08eabcc8009;Photography;4.0;10,000,000+
d1b80ae9f205601a93969f3f6af247d561119ec532cacf870dca430062d856e5;Strategy;4.1;50,000+
b9923648bc0d36c23aa9961a072f6faeecea003221bc013a90ce4831b947d9bc;Travel & Local;3.9;10,000+
d6ed9a5355b08b74be7927fb7ff23074dc79c9f845df216348658313d5024686;Simulation;4.2;100,000+
e0d263c0e0c0c71a97e610d75593ce4d79ea7788a6409b5857f4dd3822660b60;Tools;4.5;1,000,000+
43a2a3e7d68cfa7ab6fea9a9cf3a25e250ef0cf666f593a7ec2932eab821d691;Photography;4.1;10,000,000+
e785da246d199e02e6e397c391ef26bddf6d818e950032c7a5c765d6e34dd0ba;Weather;4.4;100,000+
5fde9dc8be7c7c7f165ccbc07d07b42ace18b613662b5b5bfc9ac1d819a70bd3;Entertainment;3.7;1,000,000+
2bd5952e97302513b66f48f197f85c4d8ba9e72d8dc7c23b22d2da125e832a0a;Tools;4.3;5,000,000+
99765780db8b4aa1859f8103a5a37658eff41af09894008e2920d93e3c09f628;Strategy;4.3;10,000,000+
27ec1ae191688ae12076587ea5475ca21b16c825548b0b839133a8849c983c33;Business;4.1;500,000+
dd92abb7d6f11d6213d0953087e9c5ff6a3644e8f4f3219f00ccbf517a10cf00;Productivity;4.3;100,000+
6435140ea3bbb24d7454f8279c1d08c068d907a1bb7281bcfa88b1ae97227b8d;Tools;4.1;1,000,000+
0b16b2df7916cb83fcaf6ccc527c3a03903d80a06126c2c00599252eb36b05a8;Communication;4.5;10,000,000+
cba90d432411c828865e76d5618960ad25f61e2b14db0b0b8b523ace4a38bfa7;News & Magazines;3.8;50,000+
f351832685db0cd803c8e82061dde3c6e67772e1908f2ad7bb43b85aae466c25;News & Magazines;4.5;100,000+
1e60492e80aa30dd7510c66272ddf7ab2e9be8d6286ab239f472ad602236d1c8;Auto & Vehicles;4.4;100,000+
849bc9dd1e1e1dbca553ddff4b4bf9d8b2e9f12b014521a3042975e3b56c3541;News & Magazines;4.4;100,000+
efb0781e890be04389d3d3b0c07d52c42fc5aecf33422d69bcf623bc20f4e8c3;Business;4.2;1,000,000+
3c798ea5acd8099053d6835a226b64e782387d3bf29c106f8b7cb5cd75a8c24c;Tools;4.3;100,000+
77f0bee925d7936a3a34fc3a82f45cd81c6c45c6537c28c84ed9f48ae53f99c5;Travel & Local;3.8;10,000+
2cc739d0ee23f09f25912aa8d510b64fae08a06dbc1c0502e0bdcdcac01ac486;Sports;4.4;5,000,000+
70d27c37ca64dd25523b29138fc9e7f4ed34f6fdd27814d337d3b7d0583cc0f7;Communication;4.2;10,000+
40142003bbee17ec6d7bd62bb31947dc66450da07a835f953d53a27d25745a16;Business;4.4;5,000,000+
8f09c48522a0100cd2ed4bdcafaa4a5f8e2d23bd5485ad89a451310be618d9f9;Lifestyle;4.2;1,000,000+
8d3d655b0b4484754facede4453187a49234b127c8118d98b9fb68aa8e7205b3;Social;4.8;50,000+
58b84f88d32bfa1b451ac6b11ee996831be9b0299d56c88e00d368ed60fa1c27;Communication;3.8;50,000+
cdc072ae42d37a20f92aed5c29756cd3afca0f5f629fa248c59475324b3998d6;Health & Fitness;4.7;500,000+
79883ec79c9fbb8c6ded467126c1281ad5d4b81eb3bf36b47d35199dbb3435cb;Communication;3.8;5,000,000+
010ba016a1d78a69ac6d06ff1fbbde87914967d38358d4fe793b7bc9e50f2fd5;Social;4.1;1,000,000+
16d02f4c53dcd670b29ad57af500432c236dbec1584f6439c84e314da3c16dcb;Sports;4.0;500,000+
87c8410eed5d4a4a3502da5922dfdf87d4883baec716597421c0fd5f4dd8fc49;Personalization;4.2;10,000,000+
8e968576eeda57a7bb559f77574c1772cfebc2ee6fd3e4de6d0f4d1f67d67dc8;Dating;4.4;1,000,000+
c9bbab071d6723f676903bd145df747705420cca55a65c975b864b8b4c7d3242;Lifestyle;5.0;100+
84d6cba5eb97a15c0263416b64fd297b44bb9c489f2c1412a89677352ae4aca4;News & Magazines;4.6;500,000+
b71f2dbe0d60fd107a8c89b35b7658bd16e8bdc10ae167e6fff4ea9df293ff7c;Education;4.1;10,000+
30a6f057aa7df482f782da939585de42d5caa0b75078ae099fd4ebbe0ba20812;Sports;4.3;1,000+
e8d221086ba652e3f50fb3a544ea9cb2dfbc6451be06d77795ab23c104f3ee2a;Puzzle;4.6;5,000+
ec5a17e94a432fa94b5c65ce7e26ae82961bbf8d635fa1a26f56283f7ccd7d82;Social;4.1;10,000,000+
fbfeedbe46202b864bc894f266447fba057ebacf35579274979266d64ae057aa;Shopping;4.4;500,000+
22ba9ddf28337fe9afd675bfa2d1425287e739b906c6db584048598b9f658c77;Finance;3.3;100,000+
6d0c4f9cf4451d6ab9ce1494f42fdded2656f162220ea33561e3593dfd9f4308;Social;3.5;500,000+
eca532afcb35be735e8af1cb2d493f28c13be19e9bad88c9cd42ff79e2421e5f;Simulation;4.0;1,000,000+
d805ff95fd6e9ee49c9121e3a4ea03fdb26d9f862c620f60cce20b913ee5af0a;Video Players & Editors;3.0;500,000+
9c3743927b3950190ae1114f760a18a23aa2eb45e8722f12e7ac5d4180331864;Business;4.0;1,000,000+
7d39110fa47e49eb2c4d0699f327fa50ce3bc5e933374e8a993ee9bf34088ccb;Lifestyle;4.5;100,000+
